"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1771084400635306045","Fri Mar 22 08:00:00 +0000 2024","0","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) mengaku was-was dengan hasil pemeriksaan Badan Pemeriksaan Keuangan (BPK) terkait pembangunan Ibu Kota Negara (IKN) Nusantara yang menyentuh Rp68 82 triliun. #SmartNews https://t.co/YephCuqwaf","1771084400635306045","https://pbs.twimg.com/media/GJP0FJua4AAWCoU.jpg","","in","Jl. Kebahagiaan No.4-14Jakarta","0","0","0","https://twitter.com/RadioSmartFM/status/1771084400635306045","177084452","RadioSmartFM"
"1771080622695702782","Fri Mar 22 07:45:00 +0000 2024","1","Otorita IKN (OIKN) mengklaim pemindahan ibu kota Indonesia dari Jakarta ke Ibu Kota Negara (IKN) Nusantara Kalimantan Timur menjadi yang terjauh di dunia. Jarak pemindahan dari DKI Jakarta ke Nusantara mencapai 1.260 kilometer (km). #SmartNews @CNNIndonesia https://t.co/bI4xfzP0aV","1771080622695702782","https://pbs.twimg.com/media/GJPzw5caoAEnmhH.jpg","","in","Jl. Kebahagiaan No.4-14Jakarta","0","0","0","https://twitter.com/RadioSmartFM/status/1771080622695702782","177084452","RadioSmartFM"
"1771080479556468799","Fri Mar 22 07:44:26 +0000 2024","2","https://t.co/qjkwY19SLf PPU Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim melaksanakan Patroli Kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). Jumat(22/03/24). https://t.co/lmiizhdfhX","1771080479556468799","https://pbs.twimg.com/media/GJQkTyTa4AA5RgP.jpg","","in","Balikpapan, Indonesia","0","0","1","https://twitter.com/Poldakaltim/status/1771080479556468799","226140504","Poldakaltim"
"1771067964454031660","Fri Mar 22 06:54:42 +0000 2024","0","Pada pertemuan tersebut Isradi menyerahkan buku karyanya tentang Ibu Kota Nusantara (IKN) yang sebelumnya juga telah ia serahkan ke Presiden Jokowi dan Menteri Pertahanan sekaligus Calon Presiden Terpilih Prabowo Subianto. selengkapnya https://t.co/6NcvdiN9Tz","1771067964454031660","","","in","","0","0","0","https://twitter.com/heralddotID/status/1771067964454031660","1698580133068865536","heralddotID"
"1771067680663240978","Fri Mar 22 06:53:34 +0000 2024","0","Pemindahan Ibu Kota RI ke IKN Diklaim Jadi yang Paling Jauh di Dunia Capai 1.260 Kilometer https://t.co/epTJmQHJAO","1771067680663240978","","","in","Indonesia","0","1","0","https://twitter.com/rmol_id/status/1771067680663240978","990237626","rmol_id"
"1771053591211725175","Fri Mar 22 06:09:31 +0000 2024","2","@AlnilamOmar DKI SENGAJA DI RUSAK GUB GA HERU SANG PENDENGKI DG TUJUAN MEMBUAT OPINI DKI SDH TDK LAYAK SBG IBU KOTA DAN SEGERA DIPINDAH KE IKN.","1771056596673822917","","AlnilamOmar","in","","0","0","1","https://twitter.com/joyfanra2/status/1771056596673822917","1605961896485867522","joyfanra2"
"1771035972396089717","Fri Mar 22 04:47:34 +0000 2024","0","Proyek infrastruktur yang akan ditinggalkan Jokowi salah satunya adalah Ibu Kota Nusantara (IKN). https://t.co/9Tt53cdIKc","1771035972396089717","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/Dreamcoid/status/1771035972396089717","2462686290","Dreamcoid"
"1771031561171066988","Fri Mar 22 04:30:22 +0000 2024","0","Pakar tata kota Nirwono Yoga menilai usulan DPR itu menunjukkan keengganan bukan hanya dari anggota DPR namun juga ASN yang dikabarkan sebenarnya tidak ingin pindah ke IKN. Ia menyebut bahwa pemindahan ibu kota ini lebih bermuatan politis ketimbang membangun kota. [4]","1771031644574769304","","voaindonesia","in","Washington, DC","0","1","0","https://twitter.com/voaindonesia/status/1771031644574769304","75077164","voaindonesia"
"1771031561171066988","Fri Mar 22 04:30:03 +0000 2024","1","Gengs setujukah kamu dengan usul DPR-RI yang menginginkan Jakarta menjadi Ibu Kota Legislasi? Dengan usulan ini kedudukan DPR tetap di Jakarta bukan di IKN. Pakar tata kota menilai kemungkinan itu bisa saja dilakukan. Bagaimana caranya? #Threads https://t.co/qUjHKJsLK4","1771031561171066988","https://pbs.twimg.com/media/GJP30L6bkAALGSX.jpg","","in","Washington, DC","0","1","0","https://twitter.com/voaindonesia/status/1771031561171066988","75077164","voaindonesia"
"1771030181752484003","Fri Mar 22 04:24:34 +0000 2024","2","Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Uno (@sandiuno) menjelaskan komitmen investasi Parekraf di Ibu Kota Nusantara (IKN) yang didapat mulai International Tourism Forum (ITF) 2023 jumlahnya mencapai Rp5 3 triliun. #Menparekraf #SandiagaUno #Investasi #Sektor #IKN #ITF https://t.co/VH6RTth4Ec","1771030181752484003","https://pbs.twimg.com/ext_tw_video_thumb/1771030037229342720/pu/img/OvBKe-PV3o6VBp7O.jpg","","in","","0","1","0","https://twitter.com/Metro_TV/status/1771030181752484003","57261519","Metro_TV"
